date,ticker,action,shares,price,value,fee,regime,reason
2012-08-29,IPGP,BUY,2.8883934888428314e-73,62.61000061035156,1.8084231809938515e-71,2.7126347714907773e-74,normal,REBALANCE_TOP10
2012-08-29,LULU,BUY,3.063868596377202e-89,65.52999877929688,2.0077530538052407e-87,3.011629580707861e-90,normal,REBALANCE_TOP10
2012-09-12,DPZ,BUY,7.368549444664613e-105,30.25091552734375,2.229053668096049e-103,3.3435805021440736e-106,normal,REBALANCE_TOP10
2012-09-12,IPGP,BUY,3.8314705771141643e-121,64.58999633789062,2.4747467054453954e-119,3.712120058168093e-122,normal,REBALANCE_TOP10
2012-09-12,LULU,BUY,3.5728487880148013e-137,76.9000015258789,2.7475207725007282e-135,4.1212811587510924e-138,normal,REBALANCE_TOP10
2012-09-13,DPZ,BUY,1.0077786199424888e-152,30.268163681030273,3.050360822266205e-151,4.575541233399308e-154,normal,REBALANCE_TOP10
2012-09-13,IPGP,BUY,5.259482606609411e-169,64.38999938964844,3.3865808182944658e-167,5.079871227441699e-170,normal,REBALANCE_TOP10
2012-09-13,LULU,BUY,4.8728095137076276e-185,77.16000366210938,3.7598599992244195e-183,5.639789998836629e-186,normal,REBALANCE_TOP10
2012-09-13,INTU,BUY,7.813583335343318e-201,53.42341613769531,4.1742831405060737e-199,6.261424710759111e-202,normal,RANK_JUMP_21_SMALL
2012-09-27,INTU,SELL,7.813583335343318e-201,52.41676712036133,4.095627780642268e-199,8.191255561284536e-202,normal,FULL_LIQ_RANK_57
2012-09-27,DPZ,BUY,1.2537305140935959e-200,32.55336380004883,4.0813145532511072e-199,6.121971829876661e-202,normal,REBALANCE_TOP10
2013-02-28,IPGP,SELL,7.071924646833432e-24,59.290000915527344,4.1929441878529455e-22,8.385888375705892e-25,normal,HALF_LIQ_RANK_17
2013-02-28,JEF,BUY,2.3275495887115048e-23,17.951457977294922,4.1782908631824657e-22,6.267436294773698e-25,normal,REBALANCE_TOP10
2013-03-01,TMUS,SELL,13475.025315594556,15.629958152770996,210614.0817902727,421.2281635805454,normal,FULL_LIQ_RANK_126
2013-03-01,JEF,BUY,11912.846839767155,17.61779022216797,209878.03657183438,314.8170548577516,normal,REBALANCE_TOP10
2013-07-22,PAYX,SELL,4667.121968671748,26.49123191833496,123637.81046323931,247.2756209264786,normal,HALF_LIQ_RANK_17
2013-07-22,JEF,BUY,3699.7218375755238,18.551233291625977,68634.40292298669,102.95160438448004,normal,REBALANCE_TOP10
2013-07-22,DPZ,BUY,987.5370041667959,55.26002883911133,54571.32332994675,81.85698499492013,normal,REBALANCE_TOP10
2013-07-25,PAYX,SELL,2333.560984335874,26.38365364074707,61567.8647602785,123.135729520557,normal,HALF_LIQ_RANK_17
2013-07-25,MA,BUY,1104.5409032995876,55.54588317871094,61352.699980786754,92.02904997118013,normal,REBALANCE_TOP10
2013-07-25,LULU,BUY,1.0497124866711823e-13,69.20999908447266,7.2650600241472044e-12,1.0897590036220807e-14,normal,REBALANCE_TOP10
2013-07-26,PAYX,SELL,1166.780492167937,26.40382957458496,30807.47326615257,61.61494653230514,normal,HALF_LIQ_RANK_17
2013-07-26,MA,BUY,553.4597776976888,55.46890640258789,30699.808606710198,46.049712910065296,normal,REBALANCE_TOP10
2013-07-30,PAYX,SELL,583.3902460839685,26.37668800354004,15387.902505265281,30.775805010530565,normal,HALF_LIQ_RANK_17
2013-07-30,MA,BUY,274.9423131051338,55.77215576171875,15334.12551198677,23.001188267980154,normal,REBALANCE_TOP10
2013-07-31,PAYX,SELL,291.69512304198423,26.756603240966797,7804.770674559364,15.609541349118729,normal,HALF_LIQ_RANK_17
2013-07-31,MA,BUY,137.3524391681702,56.624366760253906,7777.494890873934,11.666242336310901,normal,REBALANCE_TOP10
2013-07-31,LULU,BUY,1.3053507359522996e-14,69.56999969482422,9.081325030184006e-13,1.3621987545276009e-15,normal,REBALANCE_TOP10
2013-08-08,PAYX,SELL,145.84756152099212,27.30611228942871,3982.5298920315727,7.965059784063145,normal,HALF_LIQ_RANK_17
2013-08-08,MA,BUY,66.2634652462513,59.89140319824219,3968.611914375945,5.952917871563918,normal,REBALANCE_TOP10
2013-08-08,LULU,BUY,6.25263335631823e-15,72.62000274658203,4.540662515092003e-13,6.810993772638004e-16,normal,REBALANCE_TOP10
2013-08-08,PG,BUY,8.733597871146526e-31,57.72132110595703,5.041148071307514e-29,7.561722106961271e-32,normal,RANK_JUMP_53_LARGE
2013-08-08,STX,BUY,2.3767582892696163e-46,23.54803466796875,5.596798659310302e-45,8.395197988965454e-48,normal,RANK_JUMP_49_LARGE
2013-08-13,PAYX,SELL,72.92378076049606,27.34682273864746,1994.2337058892758,3.9884674117785517,normal,HALF_LIQ_RANK_17
2013-08-13,PG,SELL,8.733597871146526e-31,57.36310958862305,5.009863317855431e-29,1.0019726635710862e-31,normal,FULL_LIQ_RANK_157
2013-08-13,STX,SELL,2.3767582892696163e-46,23.697690963745117,5.632368343463088e-45,1.1264736686926177e-47,normal,FULL_LIQ_RANK_239
2013-08-13,MA,BUY,33.83655032561294,58.731292724609375,1987.2643419645503,2.9808965129468254,normal,REBALANCE_TOP10
2013-08-16,PAYX,SELL,36.46189038024803,26.675193786621094,972.6279917196516,1.9452559834393033,normal,HALF_LIQ_RANK_17
2013-08-16,MA,BUY,16.90638833638746,57.32915115356445,969.2288923976158,1.4538433385964238,normal,REBALANCE_TOP10
2013-08-20,PAYX,SELL,18.230945190124014,26.824445724487305,489.0349997585845,0.978069999517169,normal,HALF_LIQ_RANK_17
2013-08-20,MA,BUY,8.443127722883427,57.718650817871094,487.3259408477956,0.7309889112716934,normal,REBALANCE_TOP10
2013-08-22,PAYX,SELL,9.115472595062007,26.763378143310547,243.9608400166288,0.4879216800332576,normal,HALF_LIQ_RANK_17
2013-08-22,MA,BUY,4.220972555887097,57.59531784057617,243.10825595266652,0.3646623839289998,normal,REBALANCE_TOP10
2013-08-22,LULU,BUY,3.999315260072332e-16,70.95999908447266,2.8379140719325017e-14,4.2568711078987527e-17,normal,REBALANCE_TOP10
2013-08-23,PAYX,SELL,4.557736297531004,26.668413162231445,121.54759466705583,0.24309518933411167,normal,HALF_LIQ_RANK_17
2013-08-23,MA,BUY,2.0861033368175264,58.06175231933594,121.12281525483945,0.1816842228822592,normal,REBALANCE_TOP10
2013-08-23,LULU,BUY,1.977089455672051e-16,71.7699966430664,1.4189570359662509e-14,2.1284355539493763e-17,normal,REBALANCE_TOP10
2013-08-27,PAYX,SELL,2.278868148765502,26.098541259765625,59.47513440612216,0.11895026881224433,normal,HALF_LIQ_RANK_17
2013-08-27,MA,BUY,1.051305639022982,56.37493133544922,59.26728321249118,0.08890092481873677,normal,REBALANCE_TOP10
2013-08-29,PAYX,SELL,1.139434074382751,26.179948806762695,29.830325736021457,0.059660651472042914,normal,HALF_LIQ_RANK_17
2013-08-29,MA,BUY,0.5232899381719921,56.806129455566406,29.726075970593524,0.04458911395589028,normal,REBALANCE_TOP10
2013-09-10,PAYX,SELL,0.5697170371913755,27.129724502563477,15.456266263418726,0.03091253252683745,normal,HALF_LIQ_RANK_17
2013-09-10,MA,BUY,0.25493540327719116,60.41628646850586,15.40225035535885,0.023103375533038276,normal,REBALANCE_TOP10
2013-09-11,PAYX,SELL,0.2848585185956877,27.46894073486328,7.8247617651258965,0.015649523530251792,normal,HALF_LIQ_RANK_17
2013-09-11,MA,BUY,0.12769730935714915,61.061710357666016,7.797416117419515,0.011696124176129273,normal,REBALANCE_TOP10
2013-09-13,PAYX,SELL,0.14242925929784386,27.360383987426758,3.896919225433781,0.007793838450867562,normal,HALF_LIQ_RANK_17
2013-09-13,MA,BUY,0.06283766734378991,61.798927307128906,3.8833004363284207,0.005824950654492631,normal,REBALANCE_TOP10
2013-09-13,LULU,BUY,6.485652419571113e-18,68.37000274658203,4.434240737394534e-16,6.651361106091801e-19,normal,REBALANCE_TOP10
2013-09-26,PAYX,SELL,0.07121462964892193,27.679244995117188,1.9711671812890466,0.003942334362578093,normal,HALF_LIQ_RANK_17
2013-09-26,MA,BUY,0.03126101268770801,62.83476638793945,1.9642784292825444,0.002946417643923817,normal,REBALANCE_TOP10
2013-09-26,LULU,BUY,3.0686787109996776e-18,72.25,2.217120368697267e-16,3.3256805530459005e-19,normal,REBALANCE_TOP10
2013-10-02,PAYX,SELL,0.035607314824460966,27.095802307128906,0.9648087631712947,0.0019296175263425895,normal,HALF_LIQ_RANK_17
2013-10-02,MA,BUY,0.01532976805556366,62.71699523925781,0.9614369901597125,0.0014421554852395689,normal,REBALANCE_TOP10
2013-10-02,LULU,BUY,1.4887996212449652e-18,74.45999908447266,1.1085601843486335e-16,1.6628402765229503e-19,normal,REBALANCE_TOP10
2013-10-07,PAYX,SELL,0.017803657412230483,26.905853271484375,0.47902259402924857,0.0009580451880584972,normal,HALF_LIQ_RANK_17
2013-10-07,MA,BUY,0.007721272389277548,61.8225212097168,0.4773485260521119,0.0007160227890781679,normal,REBALANCE_TOP10
2013-10-16,PAYX,SELL,0.008901828706115241,27.930252075195312,0.24863031969200844,0.0004972606393840169,normal,HALF_LIQ_RANK_17
2013-10-16,MA,BUY,0.003838041719129796,64.55412292480469,0.24776141692723355,0.00037164212539085036,normal,REBALANCE_TOP10
2013-10-16,LULU,BUY,3.742606815200929e-19,74.05000305175781,2.7714004608715837e-17,4.1571006913073757e-20,normal,REBALANCE_TOP10
2013-10-28,PAYX,SELL,0.004450914353057621,29.35492515563965,0.13065625770816872,0.0002613125154163374,normal,HALF_LIQ_RANK_17
2013-10-28,TPR,BUY,0.0037393504587345154,34.81878662109375,0.13019964572416612,0.0001952994685862492,normal,REBALANCE_TOP10
2013-10-29,PAYX,SELL,0.0022254571765288104,29.35492515563965,0.06532812885408436,0.0001306562577081687,normal,HALF_LIQ_RANK_17
2013-10-29,TPR,BUY,0.0018483116457423,35.22123718261719,0.06509982286208306,9.76497342931246e-05,normal,REBALANCE_TOP10
2013-10-30,PAYX,SELL,0.0011127285882644052,28.930879592895508,0.03219221680665011,6.438443361330023e-05,normal,HALF_LIQ_RANK_18
2013-10-30,TPR,BUY,0.000909551921738825,35.269798278808594,0.03207971280383106,4.8119569205746594e-05,normal,REBALANCE_TOP10
2013-10-30,MA,BUY,1.028649488557605e-19,67.35531616210938,6.928501152178959e-18,1.0392751728268439e-20,normal,REBALANCE_TOP10
2013-10-30,AAPL,BUY,4.7566459425166777e-35,16.17144012451172,7.692181505291006e-34,1.153827225793651e-36,normal,REBALANCE_TOP10
2013-11-08,PAYX,SELL,0.0005563642941322026,28.86933135986328,0.016061865164098996,1.9274238196918795e-05,bull,HALF_LIQ_RANK_18
2013-11-08,MA,BUY,0.00023509298188314,68.17117309570312,0.016026564361540537,1.6026564361540538e-05,bull,REBALANCE_TOP10
2013-11-12,PAYX,SELL,0.0002781821470661013,28.86248779296875,0.008029028823917187,9.634834588700623e-06,bull,HALF_LIQ_RANK_18
2013-11-12,MA,BUY,0.00011700721821283765,68.46913146972656,0.008011382606721766,8.011382606721765e-06,bull,REBALANCE_TOP10
2013-11-15,PAYX,SELL,0.00013909107353305065,29.635339736938477,0.004122011218527447,4.946413462232936e-06,bull,HALF_LIQ_RANK_18
2013-11-15,MA,BUY,5.890593743957621e-05,69.8223648071289,0.004112951853212003,4.112951853212003e-06,bull,REBALANCE_TOP10
2013-11-18,PAYX,SELL,6.954553676652532e-05,29.70374298095703,0.0020657627495855656,2.4789152995026783e-06,bull,HALF_LIQ_RANK_18
2013-11-18,MA,BUY,2.9431342552964374e-05,70.03495025634766,0.002061222611674388,2.061222611674388e-06,bull,REBALANCE_TOP10
2013-11-19,PAYX,SELL,3.477276838326266e-05,29.813173294067383,0.001036686569724677,1.2440238836696122e-06,bull,HALF_LIQ_RANK_18
2013-11-19,MA,BUY,1.4920163569775406e-05,69.32954406738281,0.0010344081377033037,1.0344081377033037e-06,bull,REBALANCE_TOP10
2013-11-22,PAYX,SELL,1.738638419163133e-05,29.75161361694336,0.0005172729846651474,6.207275815981768e-07,bull,HALF_LIQ_RANK_18
2013-11-22,MA,BUY,7.370670723015477e-06,70.02566528320312,0.0005161361209625866,5.161361209625865e-07,bull,REBALANCE_TOP10
2013-11-26,PAYX,SELL,8.693192095815665e-06,29.91575050354004,0.0002600633658177678,3.120760389813213e-07,bull,HALF_LIQ_RANK_18
2013-11-26,MA,BUY,3.692989969711993e-06,70.26604461669922,0.0002594917979808056,2.594917979808056e-07,bull,REBALANCE_TOP10
2013-11-27,PAYX,SELL,4.346596047907833e-06,29.922590255737305,0.0001300614125487532,1.560736950585038e-07,bull,HALF_LIQ_RANK_18
2013-11-27,MA,BUY,1.8387558760231006e-06,70.57791900634766,0.00012977556329040423,1.2977556329040423e-07,bull,REBALANCE_TOP10
2013-12-04,PAYX,SELL,2.1732980239539164e-06,29.737934112548828,6.462939344327413e-05,7.755527213192894e-08,bull,HALF_LIQ_RANK_18
2013-12-04,MA,BUY,9.286402176225641e-07,69.4427719116211,6.44873508203219e-05,6.44873508203219e-08,bull,REBALANCE_TOP10
2013-12-10,PAYX,SELL,1.0866490119769582e-06,29.66953468322754,3.22403705493453e-05,3.8688444659214354e-08,bull,HALF_LIQ_RANK_18
2013-12-10,MA,BUY,4.538853580331785e-07,70.8758544921875,3.2169512592093984e-05,3.216951259209398e-08,bull,REBALANCE_TOP10
2013-12-16,PAYX,SELL,5.433245059884791e-07,29.52591896057129,1.6042155333108263e-05,1.9250586399729914e-08,bull,HALF_LIQ_RANK_18
2013-12-16,MA,BUY,2.164504676820379e-07,73.9517822265625,1.600689784885967e-05,1.6006897848859672e-08,bull,REBALANCE_TOP10
2013-12-18,PAYX,SELL,2.7166225299423955e-07,29.628496170043945,8.048944022385336e-06,9.658732826862402e-09,bull,HALF_LIQ_RANK_18
2013-12-18,MA,BUY,1.078821766085685e-07,74.4446792602539,8.031254035522949e-06,8.03125403552295e-09,bull,REBALANCE_TOP10
2013-12-19,PAYX,SELL,1.3583112649711977e-07,30.709131240844727,4.171255890191833e-06,5.005507068230199e-09,bull,HALF_LIQ_RANK_18
2013-12-19,MA,BUY,5.5678002648069915e-08,74.7528305053711,4.162088294828773e-06,4.162088294828773e-09,bull,REBALANCE_TOP10
2013-12-20,PAYX,SELL,6.791556324855989e-08,30.880123138427734,2.0972409561312066e-06,2.5166891473574475e-09,bull,HALF_LIQ_RANK_18
2013-12-20,MA,BUY,2.7594172632650077e-08,75.83599853515625,2.0926316353485e-06,2.0926316353485003e-09,bull,REBALANCE_TOP10
2014-01-21,PAYX,SELL,3.395778162427994e-08,29.943115234375,1.0168017682795562e-06,1.2201621219354674e-09,bull,HALF_LIQ_RANK_18
2014-01-21,TPR,BUY,2.765833232227736e-08,36.68214797973633,1.0145670391185024e-06,1.0145670391185024e-09,bull,REBALANCE_TOP10
2014-01-22,PAYX,SELL,1.697889081213997e-08,29.895248413085938,5.075881586075868e-07,6.091057903291042e-10,bull,HALF_LIQ_RANK_18
2014-01-22,TPR,BUY,1.4693420454431654e-08,34.46934509277344,5.064725802370206e-07,5.064725802370206e-10,bull,REBALANCE_TOP10
2014-01-27,PAYX,SELL,8.489445406069986e-09,28.643613815307617,2.43168395717606e-07,2.918020748611272e-10,bull,HALF_LIQ_RANK_18
2014-01-27,TPR,BUY,7.196521405427778e-09,33.715450286865234,2.426339596830618e-07,2.426339596830618e-10,bull,REBALANCE_TOP10
2014-02-27,MCO,SELL,8428.908725984495,69.87799835205078,588995.270063931,706.7943240767171,bull,FULL_LIQ_RANK_110
2014-02-27,MA,BUY,2680.956454705102,72.27055358886719,193754.20712918445,193.75420712918446,bull,REBALANCE_TOP10
2014-02-27,TPR,BUY,3284.1133307503537,34.07844161987305,111917.46441502275,111.91746441502275,bull,REBALANCE_TOP10
2014-02-27,AAPL,BUY,17145.07085134222,16.449573516845703,282029.1034206822,282.0291034206822,bull,REBALANCE_TOP10
2014-03-27,LULU,SELL,6.24432236229836e-14,51.20000076293945,3.1970930971371596e-12,3.8365117165645914e-15,bull,HALF_LIQ_RANK_16
2014-03-27,MKTX,BUY,6.074143075438504e-14,52.51879119873047,3.1900665189016937e-12,3.190066518901694e-15,bull,REBALANCE_TOP10
2014-08-15,TPR,SELL,5179.931037960879,25.562475204467773,132411.85871872798,158.89423046247356,bull,HALF_LIQ_RANK_17
2014-08-15,JEF,BUY,4515.680635800589,16.9057559967041,76340.9949878864,76.3409949878864,bull,REBALANCE_TOP10
2014-08-15,CPRI,BUY,714.5766128786358,78.05999755859375,55779.8486567345,55.7798486567345,bull,REBALANCE_TOP10
2014-08-20,TPR,SELL,2589.9655189804394,26.157941818237305,67748.16735673112,81.29780082807734,bull,HALF_LIQ_RANK_17
2014-08-20,CPRI,BUY,815.8251241573412,82.86000061035156,67599.27028561743,67.59927028561744,bull,REBALANCE_TOP10
2014-08-22,TPR,SELL,1294.9827594902197,26.484031677246094,34296.36442382654,41.15563730859184,bull,HALF_LIQ_RANK_17
2014-08-22,CPRI,BUY,414.0971448628276,82.63999938964844,34220.98779871923,34.22098779871923,bull,REBALANCE_TOP10
2014-08-25,TPR,SELL,647.4913797451098,26.398962020874023,17093.100342734473,20.511720411281367,bull,HALF_LIQ_RANK_17
2014-08-25,CPRI,BUY,207.9943059662678,82.0,17055.53308923396,17.055533089233958,bull,REBALANCE_TOP10
2014-08-26,TPR,SELL,323.7456898725549,26.356428146362305,8532.780012820489,10.239336015384586,bull,HALF_LIQ_RANK_17
2014-08-26,CPRI,BUY,102.65283819071216,82.94000244140625,8514.026650154947,8.514026650154946,bull,REBALANCE_TOP10
2014-08-28,TPR,SELL,161.87284493627746,26.072866439819336,4220.489066257148,5.064586879508577,bull,HALF_LIQ_RANK_17
2014-08-28,CPRI,BUY,51.99028723594479,81.0,4211.213266111528,4.211213266111528,bull,REBALANCE_TOP10
2014-08-29,TPR,SELL,80.93642246813873,26.108322143554688,2113.1141909450034,2.535737029134004,bull,HALF_LIQ_RANK_17
2014-08-29,CPRI,BUY,26.3163992967023,80.12000274658203,2108.469983931938,2.1084699839319376,bull,REBALANCE_TOP10
2014-09-09,TPR,SELL,40.468211234069365,26.225648880004883,1061.3050986265723,1.2735661183518867,bull,HALF_LIQ_RANK_17
2014-09-09,CPRI,BUY,13.97245741068881,75.79000091552734,1058.9725599482717,1.0589725599482718,bull,REBALANCE_TOP10
2014-09-10,TPR,SELL,20.234105617034682,26.40449333190918,534.2713068421383,0.6411255682105659,bull,HALF_LIQ_RANK_17
2014-09-10,CPRI,BUY,7.049683480920446,75.62000274658203,533.0970841897381,0.5330970841897381,bull,REBALANCE_TOP10
2014-09-12,TPR,SELL,10.117052808517341,26.44025421142578,267.49744812761764,0.32099693775314114,bull,HALF_LIQ_RANK_17
2014-09-12,CPRI,BUY,3.474479858221079,76.81999969482422,266.9095416482162,0.2669095416482162,bull,REBALANCE_TOP10
2014-09-15,TPR,SELL,5.058526404258671,26.418794631958008,133.6401702144468,0.16036820425733617,bull,HALF_LIQ_RANK_17
2014-09-15,CPRI,BUY,1.7405881019744704,76.61000061035156,133.34645555463484,0.13334645555463484,bull,REBALANCE_TOP10
2014-09-23,TPR,SELL,2.5292632021293353,26.23995590209961,66.36775488867701,0.07964130586641241,bull,HALF_LIQ_RANK_17
2014-09-23,CPRI,BUY,0.8894814560859834,74.44999694824219,66.22189169111948,0.06622189169111949,bull,REBALANCE_TOP10
2014-09-24,TPR,SELL,1.2646316010646677,26.526111602783203,33.54575898624778,0.040254910783497334,bull,HALF_LIQ_RANK_17
2014-09-24,CPRI,BUY,0.44868676579172306,74.5999984741211,33.47203204342087,0.03347203204342087,bull,REBALANCE_TOP10
2014-09-29,TPR,SELL,0.6323158005323338,25.867965698242188,16.35672343862696,0.01962806812635235,bull,HALF_LIQ_RANK_17
2014-09-29,CPRI,BUY,0.22932099221306707,71.16999816894531,16.320774595904705,0.016320774595904707,bull,REBALANCE_TOP10
2014-10-15,TPR,SELL,0.3161579002661669,25.424434661865234,8.038135878149665,0.009645763053779597,bull,HALF_LIQ_RANK_17
2014-10-15,CPRI,BUY,0.11230005392156225,71.41999816894531,8.020469645450437,0.008020469645450437,bull,REBALANCE_TOP10
2014-10-21,TPR,SELL,0.15807895013308346,25.36004638671875,4.008889508138797,0.004810667409766556,bull,HALF_LIQ_RANK_17
2014-10-21,CPRI,BUY,0.0534484093760153,74.83999633789062,4.000078761967064,0.004000078761967064,bull,REBALANCE_TOP10
2014-10-24,TPR,SELL,0.07903947506654173,25.732036590576172,2.033846664512185,0.0024406159974146215,bull,HALF_LIQ_RANK_17
2014-10-24,CPRI,BUY,0.026793989029324828,75.73999786376953,2.0293766718429267,0.0020293766718429266,bull,REBALANCE_TOP10
2014-10-27,TPR,SELL,0.039519737533270864,25.860807418823242,1.0220123215903585,0.00122641478590843,bull,HALF_LIQ_RANK_16
2014-10-27,AAPL,SELL,8572.53542567111,23.179723739624023,198709.0029151966,238.45080349823587,bull,HALF_LIQ_RANK_17
2014-10-27,CPRI,BUY,2066.701319005712,76.69000244140625,158495.32920020557,158.49532920020556,bull,REBALANCE_TOP10
2014-10-27,MKTX,BUY,700.661266925896,56.77204132080078,39777.9703978016,39.777970397801596,bull,REBALANCE_TOP10
2014-10-29,TPR,SELL,0.019759868766635432,24.179676055908203,0.4777872256845031,0.0005733446708214037,bull,HALF_LIQ_RANK_16
2014-10-29,AAPL,SELL,4286.267712835555,23.671491622924805,101462.3502579999,121.75482030959988,bull,HALF_LIQ_RANK_17
2014-10-29,MKTX,BUY,1758.7452444036555,57.56367111206055,101239.83281875258,101.23983281875257,bull,REBALANCE_TOP10
2014-10-30,TPR,SELL,0.009879934383317716,24.51590347290039,0.24221551766000676,0.0002906586211920081,bull,HALF_LIQ_RANK_16
2014-10-30,AAPL,SELL,2143.1338564177777,23.59210968017578,50561.04899990631,60.67325879988756,bull,HALF_LIQ_RANK_17
2014-10-30,FDS,BUY,437.4661720345249,115.3235855102539,50450.16749846698,50.45016749846698,bull,REBALANCE_TOP10
2014-11-10,TPR,SELL,0.004939967191658858,24.25120735168457,0.11980016867543788,0.00014376020241052545,bull,HALF_LIQ_RANK_16
2014-11-10,AAPL,SELL,1071.5669282088888,24.104156494140625,25829.21693149261,30.99506031779113,bull,HALF_LIQ_RANK_17
2014-11-10,FDS,BUY,214.03730406061803,120.41157531738281,25772.568958624674,25.772568958624674,bull,REBALANCE_TOP10
2014-11-12,TPR,SELL,0.002469983595829429,25.152584075927734,0.06212647006026202,7.455176407231442e-05,bull,HALF_LIQ_RANK_16
2014-11-12,AAPL,SELL,535.7834641044444,24.640138626098633,13201.778829104851,15.84213459492582,bull,HALF_LIQ_RANK_17
2014-11-12,FDS,BUY,108.26858228693938,121.66803741455078,13172.82592050771,13.17282592050771,bull,REBALANCE_TOP10
2014-11-14,TPR,SELL,0.0012349917979147145,25.174039840698242,0.031089732723640576,3.7307679268368686e-05,bull,HALF_LIQ_RANK_16
2014-11-14,AAPL,SELL,267.8917320522222,25.289091110229492,6774.7384195458335,8.129686103454999,bull,HALF_LIQ_RANK_17
2014-11-14,FDS,BUY,55.991647490567416,120.73014831542969,6759.87990596146,6.75987990596146,bull,REBALANCE_TOP10
2014-11-17,TPR,SELL,0.0006174958989573573,25.116817474365234,0.015509531785281019,1.8611438142337222e-05,bull,HALF_LIQ_RANK_16
2014-11-17,AAPL,SELL,133.9458660261111,25.247013092041016,3381.733033185999,4.058079639823198,bull,HALF_LIQ_RANK_17
2014-11-17,FDS,BUY,27.84720346210892,121.17253112792969,3374.316128338184,3.3743161283381844,bull,REBALANCE_TOP10
2014-11-18,TPR,SELL,0.0003087479494786786,25.25273895263672,0.007796731370346942,9.35607764441633e-06,bull,HALF_LIQ_RANK_16
2014-11-18,AAPL,SELL,66.97293301305555,25.574806213378906,1712.8197833505023,2.0553837400206025,bull,HALF_LIQ_RANK_17
2014-11-18,FDS,BUY,14.152951210569881,120.75666046142578,1709.0631238619121,1.709063123861912,bull,REBALANCE_TOP10
2014-11-19,TPR,SELL,0.0001543739747393393,25.352886199951172,0.003913825813800607,1.9569129069003036e-05,bear,HALF_LIQ_RANK_16
2014-11-19,AAPL,SELL,33.486466506527776,25.39761734008789,850.4764624044623,4.252382312022311,bear,HALF_LIQ_RANK_17
2014-11-19,FDS,BUY,6.975193950038217,120.83628845214844,842.8565481564987,3.3714261926259947,bear,REBALANCE_TOP10
2014-11-20,TPR,SELL,7.718698736966966e-05,25.846500396728516,0.0019950134996724457,9.97506749836223e-06,bear,HALF_LIQ_RANK_16
2014-11-20,AAPL,SELL,16.743233253263888,25.760848999023438,431.319903592759,2.156599517963795,bear,HALF_LIQ_RANK_17
2014-11-20,FDS,BUY,3.5325601784329077,121.00444030761719,427.4554672442503,1.7098218689770013,bear,REBALANCE_TOP10
2014-11-20,MKTX,BUY,9.818837238094198e-16,57.661563873291016,5.661695105658169e-14,2.2646780422632675e-16,bear,REBALANCE_TOP10
2014-11-21,TPR,SELL,3.859349368483483e-05,26.08257484436035,0.001006617687540053,5.033088437700265e-06,bear,HALF_LIQ_RANK_16
2014-11-21,AAPL,SELL,8.371616626631944,25.796297073364258,215.95670948491318,1.0797835474245658,bear,HALF_LIQ_RANK_17
2014-11-21,FDS,BUY,1.7616251654029322,121.49113464355469,214.02184016144193,0.8560873606457677,bear,REBALANCE_TOP10
2014-11-24,TPR,SELL,1.9296746842417414e-05,26.762184143066406,0.00051642309235891,2.5821154617945502e-06,bear,HALF_LIQ_RANK_16
2014-11-24,AAPL,SELL,4.185808313315972,26.274700164794922,109.98085837968313,0.5499042918984156,bear,HALF_LIQ_RANK_17
2014-11-24,FDS,BUY,0.8953222688086141,121.73883056640625,108.99548598482231,0.43598194393928924,bear,REBALANCE_TOP10
2014-11-24,MKTX,BUY,2.440965705909145e-16,57.98622131347656,1.4154237764145422e-14,5.661695105658169e-17,bear,REBALANCE_TOP10
2014-11-25,TPR,SELL,9.648373421208707e-06,26.533260345458984,0.00025600280389513744,1.2800140194756873e-06,bear,HALF_LIQ_RANK_16
2014-11-25,AAPL,SELL,2.092904156657986,26.046566009521484,54.51296626799412,0.2725648313399706,bear,HALF_LIQ_RANK_18
2014-11-25,FDS,BUY,0.4443896764020802,121.57023620605469,54.0245579277331,0.2160982317109324,bear,REBALANCE_TOP10
2014-11-26,TPR,SELL,4.8241867106043535e-06,26.225648880004883,0.0001265174268038955,6.325871340194775e-07,bear,HALF_LIQ_RANK_16
2014-11-26,AAPL,SELL,1.046452078328993,26.35664176940918,27.580962557370984,0.13790481278685493,bear,HALF_LIQ_RANK_18
2014-11-26,FDS,BUY,0.22452859214519713,121.73883056640625,27.333848236477888,0.10933539294591155,bear,REBALANCE_TOP10
2014-12-10,TPR,SELL,2.4120933553021768e-06,24.284160614013672,5.857566245615321e-05,2.9287831228076604e-07,bear,HALF_LIQ_RANK_16
2014-12-10,AAPL,SELL,0.5232260391644965,24.795181274414062,12.973484488577363,0.06486742244288682,bear,HALF_LIQ_RANK_18
2014-12-10,FDS,BUY,0.10689902685091271,120.2746810913086,12.85724636346476,0.051428985453859044,bear,REBALANCE_TOP10
2014-12-15,TPR,SELL,1.2060466776510884e-06,25.33150863647461,3.0550981830910055e-05,1.5275490915455027e-07,bear,HALF_LIQ_RANK_16
2014-12-15,AAPL,SELL,0.26161301958224825,23.971263885498047,6.271194728288041,0.0313559736414402,bear,HALF_LIQ_RANK_18
2014-12-15,FDS,BUY,0.05184175959317789,119.88422393798828,6.215009116407891,0.024860036465631563,bear,REBALANCE_TOP10
2014-12-17,TPR,SELL,6.030233388255442e-07,25.82267951965332,1.5571678421363345e-05,7.785839210681673e-08,bear,HALF_LIQ_RANK_16
